Arc Center Distance,Diameter,Width,Pitch,Blade Count,Thickness,Rotational Speed,Thrust,Efficiency
1.75,9,0.25,60,2,0.05,500,0.2259751314,0.05,
1.75,9,0.25,60,2,0.05,1000,1.824763893,0.13,
1.75,9,0.25,60,2,0.05,1500,4.046622005,0.14,
1.75,9,0.25,60,2,0.05,2000,6.595730625,0.13,
1.75,9,0.25,60,2,0.05,2500,9.902052794,0.13,
1.75,9,0.75,30,2,0.05,500,2.48986454,0.16,
1.75,9,0.75,30,2,0.05,1000,9.340808319,0.15,
1.75,9,0.75,30,2,0.05,1500,21.15897883,0.16,
1.75,9,0.75,30,2,0.05,2000,36.2813861,0.15,
1.75,9,0.75,30,2,0.05,2500,57.54007861,0.16,
1.75,9,0.75,45,2,0.05,500,0.7995131101,0.17,
1.75,9,0.75,45,2,0.05,1000,3.600831758,0.21,
1.75,9,0.75,45,2,0.05,1500,8.458128977,0.24,
1.75,9,0.75,45,2,0.05,2000,14.86339794,0.25,
1.75,9,0.75,45,2,0.05,2500,23.04294252,0.26,
1.75,9,0.75,60,2,0.05,500,1.360965627,0.17,
1.75,9,0.75,60,2,0.05,1000,5.672391407,0.20,
1.75,9,0.75,60,2,0.05,1500,12.72278596,0.20,
1.75,9,0.75,60,2,0.05,2000,22.41377494,0.21,
1.75,9,0.75,60,2,0.05,2500,33.81626478,0.21,
1.75,9,1.25,30,2,0.05,500,3.002216923,0.16,
1.75,9,1.25,30,2,0.05,1000,12.32709255,0.17,
1.75,9,1.25,30,2,0.05,1500,27.4503903,0.17,
1.75,9,1.25,30,2,0.05,2000,49.4618969,0.17,
1.75,9,1.25,30,2,0.05,2500,74.55607263,0.17,
1.75,9,1.25,45,2,0.05,500,1.745435056,0.21,
1.75,9,1.25,45,2,0.05,1000,6.645081494,0.20,
1.75,9,1.25,45,2,0.05,1500,15.11661481,0.21,
1.75,9,1.25,45,2,0.05,2000,26.40034653,0.21,
1.75,9,1.25,45,2,0.05,2500,41.71936373,0.23,
1.75,9,1.25,60,2,0.05,500,0.8508958673,0.05,
1.75,9,1.25,60,2,0.05,1000,2.530858929,0.03,
1.75,9,1.25,60,2,0.05,1500,8.373714644,0.06,
1.75,9,1.25,60,2,0.05,2000,14.59090945,0.06,
1.75,9,1.25,60,2,0.05,2500,22.69898966,0.06,
1.75,9,1.5,30,2,0.05,500,3.174118547,0.15,
1.75,9,1.5,30,2,0.05,1000,12.71790985,0.15,
1.75,9,1.5,30,2,0.05,1500,27.47989303,0.15,
1.75,9,1.5,30,2,0.05,2000,48.8113681,0.15,
1.75,9,1.5,30,2,0.05,2500,73.65030834,0.14,
1.75,9,1.5,45,2,0.05,500,2.14631055,0.23,
1.75,9,1.5,45,2,0.05,1000,7.289106176,0.18,
1.75,9,1.5,45,2,0.05,1500,16.22939218,0.19,
1.75,9,1.5,45,2,0.05,2000,28.65758572,0.20,
1.75,9,1.5,45,2,0.05,2500,44.37178356,0.20,
1.75,9,1.5,60,2,0.05,500,1.385832779,0.05,
1.75,9,1.5,60,2,0.05,1000,2.437486535,0.02,
1.75,9,1.5,60,2,0.05,1500,10.93140678,0.05,
1.75,9,1.5,60,2,0.05,2000,18.92473519,0.05,
1.75,9,1.5,60,2,0.05,2500,26.34696803,0.05,
1.75,11,0.25,30,2,0.05,500,0.6364196563,0.10,
1.75,11,0.25,30,2,0.05,1000,3.20075516,0.16,
1.75,11,0.25,30,2,0.05,1500,6.406007384,0.14,
1.75,11,0.25,30,2,0.05,2000,11.31493995,0.15,
1.75,11,0.25,30,2,0.05,2500,15.39332779,0.13,
1.75,11,0.25,45,2,0.05,500,0.7267597256,0.09,
1.75,11,0.25,45,2,0.05,1000,3.341647413,0.12,
1.75,11,0.25,45,2,0.05,1500,7.464770777,0.13,
1.75,11,0.25,45,2,0.05,2000,12.904248,0.13,
1.75,11,0.25,45,2,0.05,2500,19.47310445,0.13,
1.75,11,0.25,60,2,0.05,500,0.4754789885,0.06,
1.75,11,0.25,60,2,0.05,1000,3.067467503,0.13,
1.75,11,0.25,60,2,0.05,1500,5.930487141,0.11,
1.75,11,0.25,60,2,0.05,2000,10.5794504,0.12,
1.75,11,0.25,60,2,0.05,2500,15.0785766,0.11,
1.75,11,0.75,30,2,0.05,500,3.317062823,0.09,
1.75,11,0.75,30,2,0.05,1000,15.19511548,0.13,
1.75,11,0.75,30,2,0.05,1500,33.56326195,0.12,
1.75,11,0.75,30,2,0.05,2000,59.59919735,0.12,
1.75,11,0.75,30,2,0.05,2500,88.53655316,0.12,
1.75,11,0.75,45,2,0.05,500,4.972041249,0.20,
1.75,11,0.75,45,2,0.05,1000,20.51475791,0.21,
1.75,11,0.75,45,2,0.05,1500,46.04077037,0.22,
1.75,11,0.75,45,2,0.05,2000,81.914256,0.22,
1.75,11,0.75,45,2,0.05,2500,129.4536247,0.23,
1.75,11,0.75,60,2,0.05,500,1.672467537,0.09,
1.75,11,0.75,60,2,0.05,1000,12.1330608,0.23,
1.75,11,0.75,60,2,0.05,1500,26.71980631,0.23,
1.75,11,0.75,60,2,0.05,2000,48.40452603,0.25,
1.75,11,0.75,60,2,0.05,2500,72.16875796,0.25,
1.75,11,1.25,30,2,0.05,500,4.600994097,0.11,
1.75,11,1.25,30,2,0.05,1000,23.40394942,0.16,
1.75,11,1.25,30,2,0.05,1500,50.70090757,0.15,
1.75,11,1.25,30,2,0.05,2000,90.06559454,0.16,
1.75,11,1.25,30,2,0.05,2500,144.8833576,0.17,
1.75,11,1.25,45,2,0.05,500,6.952179079,0.21,
1.75,11,1.25,45,2,0.05,1000,27.98978675,0.22,
1.75,11,1.25,45,2,0.05,1500,61.97169853,0.22,
1.75,11,1.25,45,2,0.05,2000,117.4046674,0.24,
1.75,11,1.25,45,2,0.05,2500,174.1014666,0.23,
1.75,11,1.25,60,2,0.05,500,2.55831858,0.06,
1.75,11,1.25,60,2,0.05,1000,21.48082634,0.25,
1.75,11,1.25,60,2,0.05,1500,45.8383752,0.24,
1.75,11,1.25,60,2,0.05,2000,81.82187363,0.25,
1.75,11,1.25,60,2,0.05,2500,113.0195121,0.23,
1.75,11,1.5,30,2,0.05,500,6.04934758,0.14,
1.75,11,1.5,30,2,0.05,1000,26.27893399,0.16,
1.75,11,1.5,30,2,0.05,1500,48.01373631,0.12,
1.75,11,1.5,30,2,0.05,2000,90.52515871,0.13,
1.75,11,1.5,30,2,0.05,2500,140.7365976,0.14,
1.75,11,1.5,45,2,0.05,500,4.123141475,0.17,
1.75,11,1.5,45,2,0.05,1000,18.18580927,0.21,
1.75,11,1.5,45,2,0.05,1500,40.24596682,0.22,
1.75,11,1.5,45,2,0.05,2000,67.30929915,0.21,
1.75,11,1.5,45,2,0.05,2500,109.4992856,0.25,
1.75,11,1.5,60,2,0.05,500,3.646190145,0.12,
1.75,11,1.5,60,2,0.05,1000,13.44630407,0.12,
1.75,11,1.5,60,2,0.05,1500,31.05417162,0.13,
1.75,11,1.5,60,2,0.05,2000,55.96476931,0.14,
1.75,11,1.5,60,2,0.05,2500,80.32370406,0.14,
2,5,0.25,30,2,0.05,500,0.00570298757,0.00,
2,5,0.25,30,2,0.05,1000,0.02896014384,0.01,
2,5,0.25,30,2,0.05,1500,0.05737268378,0.00,
2,5,0.25,30,2,0.05,2000,0.099169107,0.00,
2,5,0.25,30,2,0.05,2500,0.1463233884,0.00,
2,5,0.25,45,2,0.05,500,0.002550183928,0.00,
2,5,0.25,45,2,0.05,1000,-0.0002326283353,0.00,
2,5,0.25,45,2,0.05,1500,0.005183467976,0.00,
2,5,0.25,45,2,0.05,2000,0.01077951672,0.00,
2,5,0.25,45,2,0.05,2500,0.04200136418,0.00,
2,5,0.25,60,2,0.05,500,0.00419348771,0.00,
2,5,0.25,60,2,0.05,1000,0.009481710741,0.00,
2,5,0.25,60,2,0.05,1500,0.03442086023,0.00,
2,5,0.25,60,2,0.05,2000,0.06453965726,0.00,
2,5,0.25,60,2,0.05,2500,0.04589555511,0.00,
2,5,0.75,30,2,0.05,500,0.00502292077,0.00,
2,5,0.75,30,2,0.05,1000,0.01551489379,0.00,
2,5,0.75,30,2,0.05,1500,0.1176109899,0.01,
2,5,0.75,30,2,0.05,2000,0.2023740317,0.01,
2,5,0.75,30,2,0.05,2500,0.3205008318,0.01,
2,5,0.75,45,2,0.05,500,0.02649097391,0.01,
2,5,0.75,45,2,0.05,1000,0.003696975183,0.00,
2,5,0.75,45,2,0.05,1500,0.006399196133,0.00,
2,5,0.75,45,2,0.05,2000,0.01297984496,0.00,
2,5,0.75,45,2,0.05,2500,0.0158307835,0.00,
2,5,0.75,60,2,0.05,500,0.04248241142,0.01,
2,5,0.75,60,2,0.05,1000,0.1493931503,0.00,
2,5,0.75,60,2,0.05,1500,0.3498321969,0.01,
2,5,0.75,60,2,0.05,2000,0.5770934094,0.01,
2,5,0.75,60,2,0.05,2500,0.831458701,0.00,
2,5,1.25,30,2,0.05,500,0.002357810586,0.00,
2,5,1.25,30,2,0.05,1000,0.1531705629,0.01,
2,5,1.25,30,2,0.05,1500,0.3621777524,0.01,
2,5,1.25,30,2,0.05,2000,0.7232995336,0.01,
2,5,1.25,30,2,0.05,2500,1.129204976,0.01,
2,5,1.25,45,2,0.05,500,0.0287793951,0.00,
2,5,1.25,45,2,0.05,1000,0.1292525762,0.00,
2,5,1.25,45,2,0.05,1500,0.2624750602,0.00,
2,5,1.25,45,2,0.05,2000,0.4709157485,0.00,
2,5,1.25,45,2,0.05,2500,0.7286533361,0.00,
2,5,1.25,60,2,0.05,500,0.4813343691,0.06,
2,5,1.25,60,2,0.05,1000,0.4855006002,0.01,
2,5,1.25,60,2,0.05,1500,0.7648171955,0.00,
2,5,1.25,60,2,0.05,2000,1.326262349,0.00,
2,5,1.25,60,2,0.05,2500,1.718891135,0.00,
2,5,1.5,30,2,0.05,500,0.02102221509,0.00,
2,5,1.5,30,2,0.05,1000,0.112368583,0.00,
2,5,1.5,30,2,0.05,1500,0.1985518973,0.00,
2,5,1.5,30,2,0.05,2000,0.6043382379,0.01,
2,5,1.5,30,2,0.05,2500,0.9181769121,0.00,
2,5,1.5,45,2,0.05,500,0.1104769824,0.01,
2,5,1.5,45,2,0.05,1000,0.3993680941,0.01,
2,5,1.5,45,2,0.05,1500,0.9520788139,0.01,
2,5,1.5,45,2,0.05,2000,1.839156846,0.01,
2,5,1.5,45,2,0.05,2500,2.158412103,0.01,
2,5,1.5,60,2,0.05,500,0.06136559946,0.00,
2,5,1.5,60,2,0.05,1000,0.3110771885,0.00,
2,5,1.5,60,2,0.05,1500,0.5479726202,0.00,
2,5,1.5,60,2,0.05,2000,1.114296321,0.00,
2,5,1.5,60,2,0.05,2500,1.430631038,0.00,
2,7,0.25,30,2,0.05,500,0.05256039812,0.03,
2,7,0.25,30,2,0.05,1000,0.2124408885,0.03,
2,7,0.25,30,2,0.05,1500,0.4687691928,0.03,
2,7,0.25,30,2,0.05,2000,0.8367091203,0.03,
2,7,0.25,30,2,0.05,2500,1.300244714,0.04,
2,7,0.25,45,2,0.05,500,0.008265319182,0.01,
2,7,0.25,45,2,0.05,1000,0.06223457868,0.01,
2,7,0.25,45,2,0.05,1500,0.1124422556,0.01,
2,7,0.25,45,2,0.05,2000,0.1690252608,0.01,
2,7,0.25,45,2,0.05,2500,0.2757032992,0.01,
2,7,0.25,60,2,0.05,500,0.002973829157,0.00,
2,7,0.25,60,2,0.05,1000,0.01385639444,0.00,
2,7,0.25,60,2,0.05,1500,0.03302218392,0.00,
2,7,0.25,60,2,0.05,2000,0.05760397442,0.00,
2,7,0.25,60,2,0.05,2500,0.08623695287,0.00,
2,7,0.75,30,2,0.05,500,0.1164102051,0.04,
2,7,0.75,30,2,0.05,1000,0.4599958464,0.04,
2,7,0.75,30,2,0.05,1500,1.028374485,0.05,
2,7,0.75,30,2,0.05,2000,1.830346846,0.05,
2,7,0.75,30,2,0.05,2500,2.862709672,0.05,
2,7,0.75,45,2,0.05,500,0.2810377724,0.08,
2,7,0.75,45,2,0.05,1000,1.080132597,0.08,
2,7,0.75,45,2,0.05,1500,2.457495661,0.09,
2,7,0.75,45,2,0.05,2000,4.316523856,0.09,
2,7,0.75,45,2,0.05,2500,6.624171932,0.09,
2,7,0.75,60,2,0.05,500,0.2713188163,0.04,
2,7,0.75,60,2,0.05,1000,0.7637357198,0.03,
2,7,0.75,60,2,0.05,1500,2.630705049,0.05,
2,7,0.75,60,2,0.05,2000,4.720104077,0.06,
2,7,0.75,60,2,0.05,2500,7.268990662,0.06,
2,7,1.25,30,2,0.05,500,0.2849367951,0.06,
2,7,1.25,30,2,0.05,1000,1.113271733,0.07,
2,7,1.25,30,2,0.05,1500,2.735822582,0.08,
2,7,1.25,30,2,0.05,2000,4.864392982,0.08,
2,7,1.25,30,2,0.05,2500,7.650393866,0.09,
2,7,1.25,45,2,0.05,500,0.3708254137,0.06,
2,7,1.25,45,2,0.05,1000,1.51174188,0.07,
2,7,1.25,45,2,0.05,1500,3.406644624,0.07,
2,7,1.25,45,2,0.05,2000,6.075911221,0.07,
2,7,1.25,45,2,0.05,2500,9.407543014,0.08,
2,7,1.25,60,2,0.05,500,0.1323785627,0.01,
2,7,1.25,60,2,0.05,1000,-0.01302134543,0.00,
2,7,1.25,60,2,0.05,1500,1.078779739,0.01,
2,7,1.25,60,2,0.05,2000,0.1182461341,0.00,
2,7,1.25,60,2,0.05,2500,2.904522366,0.01,
2,7,1.5,30,2,0.05,500,0.243283887,0.05,
2,7,1.5,30,2,0.05,1000,1.35746122,0.09,
2,7,1.5,30,2,0.05,1500,3.026475212,0.09,
2,7,1.5,30,2,0.05,2000,5.375655156,0.09,
2,7,1.5,30,2,0.05,2500,8.302764164,0.10,
2,7,1.5,45,2,0.05,500,0.2201816936,0.02,
2,7,1.5,45,2,0.05,1000,1.002391706,0.03,
2,7,1.5,45,2,0.05,1500,2.325997126,0.03,
2,7,1.5,45,2,0.05,2000,4.485161184,0.03,
2,7,1.5,45,2,0.05,2500,6.752671826,0.03,
2,7,1.5,60,2,0.05,500,0.007253924833,0.00,
2,7,1.5,60,2,0.05,1000,0.02090951686,0.00,
2,7,1.5,60,2,0.05,1500,0.09228860093,0.00,
2,7,1.5,60,2,0.05,2000,-0.1706882956,0.00,
2,7,1.5,60,2,0.05,2500,-0.3022854267,0.00,
2,9,0.25,30,2,0.05,500,0.2609805576,0.13,
2,9,0.25,30,2,0.05,1000,0.9429185577,0.12,
2,9,0.25,30,2,0.05,1500,2.247558091,0.14,
2,9,0.25,30,2,0.05,2000,4.031030361,0.15,
2,9,0.25,30,2,0.05,2500,6.281728753,0.16,
2,9,0.25,45,2,0.05,500,0.1458182406,0.05,
2,9,0.25,45,2,0.05,1000,0.8944414254,0.10,
2,9,0.25,45,2,0.05,1500,2.156356948,0.11,
2,9,0.25,45,2,0.05,2000,3.849859864,0.12,
2,9,0.25,45,2,0.05,2500,6.034846485,0.13,
2,9,0.25,60,2,0.05,500,0.01352221229,0.01,
2,9,0.25,60,2,0.05,1000,0.04316298462,0.01,
2,9,0.25,60,2,0.05,1500,0.1467808357,0.01,
2,9,0.25,60,2,0.05,2000,0.2466154143,0.01,
2,9,0.25,60,2,0.05,2500,0.335619792,0.01,
2,9,0.75,30,2,0.05,500,2.528467994,0.17,
2,9,0.75,30,2,0.05,1000,7.975480757,0.13,
2,9,0.75,30,2,0.05,1500,21.80975842,0.16,
2,9,0.75,30,2,0.05,2000,34.59455935,0.15,
2,9,0.75,30,2,0.05,2500,58.74104001,0.16,
2,9,0.75,45,2,0.05,500,0.6906091514,0.12,
2,9,0.75,45,2,0.05,1000,3.035253088,0.14,
2,9,0.75,45,2,0.05,1500,6.691458701,0.15,
2,9,0.75,45,2,0.05,2000,11.87915833,0.15,
2,9,0.75,45,2,0.05,2500,18.3202987,0.16,
2,9,0.75,60,2,0.05,500,1.144954829,0.13,
2,9,0.75,60,2,0.05,1000,4.950626335,0.16,
2,9,0.75,60,2,0.05,1500,11.16378238,0.17,
2,9,0.75,60,2,0.05,2000,19.81342509,0.18,
2,9,0.75,60,2,0.05,2500,30.79398195,0.18,
2,9,1.25,30,2,0.05,500,2.676399557,0.15,
2,9,1.25,30,2,0.05,1000,11.16046603,0.16,
2,9,1.25,30,2,0.05,1500,25.2531046,0.16,
2,9,1.25,30,2,0.05,2000,45.14651763,0.17,
2,9,1.25,30,2,0.05,2500,67.1943117,0.15,
2,9,1.25,45,2,0.05,500,1.516403209,0.16,
2,9,1.25,45,2,0.05,1000,5.917015763,0.16,
2,9,1.25,45,2,0.05,1500,13.62483975,0.17,
2,9,1.25,45,2,0.05,2000,24.50351145,0.18,
2,9,1.25,45,2,0.05,2500,37.423546,0.18,
2,9,1.25,60,2,0.05,500,0.6800626775,0.03,
2,9,1.25,60,2,0.05,1000,3.145585712,0.04,
2,9,1.25,60,2,0.05,1500,7.085443275,0.05,
2,9,1.25,60,2,0.05,2000,11.90284101,0.04,
2,9,1.25,60,2,0.05,2500,16.6820211,0.04,
2,9,1.5,30,2,0.05,500,3.146035604,0.17,
2,9,1.5,30,2,0.05,1000,12.11807633,0.16,
2,9,1.5,30,2,0.05,1500,27.34774207,0.17,
2,9,1.5,30,2,0.05,2000,48.80652739,0.17,
2,9,1.5,30,2,0.05,2500,73.44443249,0.16,
2,9,1.5,45,2,0.05,500,1.379875187,0.11,
2,9,1.5,45,2,0.05,1000,6.992232141,0.17,
2,9,1.5,45,2,0.05,1500,15.16530378,0.17,
2,9,1.5,45,2,0.05,2000,27.16122574,0.18,
2,9,1.5,45,2,0.05,2500,41.47518039,0.18,
2,9,1.5,60,2,0.05,500,0.8554144752,0.03,
2,9,1.5,60,2,0.05,1000,1.638524128,0.01,
2,9,1.5,60,2,0.05,1500,5.937623353,0.02,
2,9,1.5,60,2,0.05,2000,10.5826276,0.02,
2,9,1.5,60,2,0.05,2500,16.23560164,0.02,
2,11,0.25,30,2,0.05,500,0.6454606924,0.12,
2,11,0.25,30,2,0.05,1000,2.838925779,0.15,
2,11,0.25,30,2,0.05,1500,5.584943332,0.13,
2,11,0.25,30,2,0.05,2000,9.556255587,0.13,
2,11,0.25,30,2,0.05,2500,13.2137432,0.12,
2,11,0.25,45,2,0.05,500,0.6115935082,0.09,
2,11,0.25,45,2,0.05,1000,2.62777477,0.11,
2,11,0.25,45,2,0.05,1500,6.000550745,0.12,
2,11,0.25,45,2,0.05,2000,10.54351665,0.13,
2,11,0.25,45,2,0.05,2500,15.06424124,0.12,
2,11,0.25,60,2,0.05,500,0.3951322154,0.05,
2,11,0.25,60,2,0.05,1000,2.038788396,0.08,
2,11,0.25,60,2,0.05,1500,4.549853605,0.08,
2,11,0.25,60,2,0.05,2000,8.349812232,0.09,
2,11,0.25,60,2,0.05,2500,11.73392057,0.08,
2,11,0.75,30,2,0.05,500,4.476289228,0.12,
2,11,0.75,30,2,0.05,1000,18.31917178,0.14,
2,11,0.75,30,2,0.05,1500,41.94895411,0.14,
2,11,0.75,30,2,0.05,2000,80.52190172,0.16,
2,11,0.75,30,2,0.05,2500,119.4041315,0.15,
2,11,0.75,45,2,0.05,500,7.061254324,0.34,
2,11,0.75,45,2,0.05,1000,22.49355929,0.23,
2,11,0.75,45,2,0.05,1500,52.07412396,0.25,
2,11,0.75,45,2,0.05,2000,94.51134407,0.26,
2,11,0.75,45,2,0.05,2500,146.0216902,0.27,
2,11,0.75,60,2,0.05,500,2.590056546,0.18,
2,11,0.75,60,2,0.05,1000,11.01648914,0.21,
2,11,0.75,60,2,0.05,1500,24.7005135,0.22,
2,11,0.75,60,2,0.05,2000,44.5201626,0.23,
2,11,0.75,60,2,0.05,2500,65.10174142,0.22,
2,11,1.25,30,2,0.05,500,5.609066095,0.14,
2,11,1.25,30,2,0.05,1000,23.93609457,0.16,
2,11,1.25,30,2,0.05,1500,53.61991071,0.16,
2,11,1.25,30,2,0.05,2000,95.0368344,0.16,
2,11,1.25,30,2,0.05,2500,151.9086299,0.18,
2,11,1.25,45,2,0.05,500,1.304236407,0.07,
2,11,1.25,45,2,0.05,1000,12.89216691,0.30,
2,11,1.25,45,2,0.05,1500,27.56222043,0.30,
2,11,1.25,45,2,0.05,2000,50.09349666,0.33,
2,11,1.25,45,2,0.05,2500,74.63489641,0.33,
2,11,1.25,60,2,0.05,500,3.238981771,0.11,
2,11,1.25,60,2,0.05,1000,15.91499629,0.17,
2,11,1.25,60,2,0.05,1500,34.56395001,0.16,
2,11,1.25,60,2,0.05,2000,62.84262247,0.19,
2,11,1.25,60,2,0.05,2500,83.71755278,0.16,
2,11,1.5,30,2,0.05,500,6.912474061,0.17,
2,11,1.5,30,2,0.05,1000,26.73607352,0.17,
2,11,1.5,30,2,0.05,1500,57.71754179,0.16,
2,11,1.5,30,2,0.05,2000,101.7754683,0.17,
2,11,1.5,30,2,0.05,2500,158.0338073,0.17,
2,11,1.5,45,2,0.05,500,4.906621301,0.33,
2,11,1.5,45,2,0.05,1000,10.12595129,0.14,
2,11,1.5,45,2,0.05,1500,36.33846107,0.27,
2,11,1.5,45,2,0.05,2000,61.02298183,0.26,
2,11,1.5,45,2,0.05,2500,90.3146685,0.26,
2,11,1.5,60,2,0.05,500,2.648243874,0.06,
2,11,1.5,60,2,0.05,1000,12.19520874,0.08,
2,11,1.5,60,2,0.05,1500,25.88603694,0.09,
2,11,1.5,60,2,0.05,2000,48.87756568,0.10,
2,11,1.5,60,2,0.05,2500,69.57503761,0.10,
0.25,3,0.25,30,4,0.05,500,0.04581468003,0.19,
0.25,3,0.25,30,4,0.05,1000,0.1828374942,0.20,
0.25,3,0.25,30,4,0.05,1500,0.3958817445,0.19,
0.25,3,0.25,30,4,0.05,2000,0.735838862,0.20,
0.25,3,0.25,30,4,0.05,2500,1.138426971,0.20,
0.25,3,0.25,45,4,0.05,500,0.0593369439,0.31,
0.25,3,0.25,45,4,0.05,1000,0.2339529621,0.31,
0.25,3,0.25,45,4,0.05,1500,0.5343460072,0.32,
0.25,3,0.25,45,4,0.05,2000,0.9365147531,0.31,
0.25,3,0.25,45,4,0.05,2500,1.460748656,0.32,
0.25,3,0.25,60,4,0.05,500,0.03678428053,0.24,
0.25,3,0.25,60,4,0.05,1000,0.148439752,0.26,
0.25,3,0.25,60,4,0.05,1500,0.3349979512,0.27,
0.25,3,0.25,60,4,0.05,2000,0.5931011817,0.27,
0.25,3,0.25,60,4,0.05,2500,0.9223535809,0.27,
0.25,3,0.75,30,4,0.05,500,0.09511910349,0.25,
0.25,3,0.75,30,4,0.05,1000,0.3913023499,0.27,
0.25,3,0.75,30,4,0.05,1500,0.8833768277,0.27,
0.25,3,0.75,30,4,0.05,2000,1.569070021,0.27,
0.25,3,0.75,30,4,0.05,2500,2.457508358,0.28,
0.25,3,0.75,45,4,0.05,500,0.04714390536,0.14,
0.25,3,0.75,45,4,0.05,1000,0.1885397789,0.14,
0.25,3,0.75,45,4,0.05,1500,0.4249164811,0.15,
0.25,3,0.75,45,4,0.05,2000,0.7558789656,0.15,
0.25,3,0.75,45,4,0.05,2500,1.17951026,0.15,
0.25,3,0.75,60,4,0.05,500,0.0007340505027,0.00,
0.25,3,0.75,60,4,0.05,1000,0.003149340537,0.00,
0.25,3,0.75,60,4,0.05,1500,0.007253873282,0.00,
0.25,3,0.75,60,4,0.05,2000,0.01179554162,0.00,
0.25,3,0.75,60,4,0.05,2500,0.01817199896,0.00,
0.25,3,1.25,30,4,0.05,500,0.07812296383,0.12,
0.25,3,1.25,30,4,0.05,1000,0.2200895326,0.07,
0.25,3,1.25,30,4,0.05,1500,0.5435305046,0.08,
0.25,3,1.25,30,4,0.05,2000,1.387645609,0.14,
0.25,3,1.25,30,4,0.05,2500,2.613566712,0.20,
0.25,3,1.25,45,4,0.05,500,0.0008153818879,0.00,
0.25,3,1.25,45,4,0.05,1000,0.003836939396,0.00,
0.25,3,1.25,45,4,0.05,1500,0.008506919768,0.00,
0.25,3,1.25,45,4,0.05,2000,0.01569268436,0.00,
0.25,3,1.25,45,4,0.05,2500,0.02815648171,0.00,
0.25,3,1.25,60,4,0.05,500,0.04628480219,0.01,
0.25,3,1.25,60,4,0.05,1000,0.2212616508,0.01,
0.25,3,1.25,60,4,0.05,1500,0.4178675967,0.01,
0.25,3,1.25,60,4,0.05,2000,0.6824196608,0.01,
0.25,3,1.25,60,4,0.05,2500,1.014429672,0.01,
0.25,3,1.5,30,4,0.05,500,0.004702534383,0.00,
0.25,3,1.5,30,4,0.05,1000,0.01823881657,0.00,
0.25,3,1.5,30,4,0.05,1500,0.04475666402,0.00,
0.25,3,1.5,30,4,0.05,2000,0.06341884707,0.00,
0.25,3,1.5,30,4,0.05,2500,0.2036593222,0.00,
0.25,3,1.5,45,4,0.05,500,0.008886258032,0.00,
0.25,3,1.5,45,4,0.05,1000,0.03597461882,0.00,
0.25,3,1.5,45,4,0.05,1500,0.08198753282,0.00,
0.25,3,1.5,45,4,0.05,2000,0.1392036633,0.00,
0.25,3,1.5,45,4,0.05,2500,0.2193582231,0.00,
0.25,3,1.5,60,4,0.05,500,0.0291045105,0.01,
0.25,3,1.5,60,4,0.05,1000,0.1208931199,0.01,
0.25,3,1.5,60,4,0.05,1500,0.3040140033,0.01,
0.25,3,1.5,60,4,0.05,2000,0.4898062534,0.01,
0.25,3,1.5,60,4,0.05,2500,0.6687188355,0.01,
0.25,5,0.25,30,4,0.05,500,0.2058850181,0.12,
0.25,5,0.25,30,4,0.05,1000,0.7993411586,0.11,
0.25,5,0.25,30,4,0.05,1500,1.770711156,0.11,
0.25,5,0.25,30,4,0.05,2000,3.159800594,0.12,
0.25,5,0.25,30,4,0.05,2500,5.019973933,0.12,
0.25,5,0.25,45,4,0.05,500,0.3791519864,0.35,
0.25,5,0.25,45,4,0.05,1000,1.51264665,0.36,
0.25,5,0.25,45,4,0.05,1500,3.324992327,0.36,
0.25,5,0.25,45,4,0.05,2000,5.937164942,0.37,
0.25,5,0.25,45,4,0.05,2500,9.369833207,0.38,
0.25,5,0.25,60,4,0.05,500,0.2963239213,0.38,
0.25,5,0.25,60,4,0.05,1000,1.14046279,0.38,
0.25,5,0.25,60,4,0.05,1500,2.540556246,0.39,
0.25,5,0.25,60,4,0.05,2000,4.585496744,0.39,
0.25,5,0.25,60,4,0.05,2500,7.202439835,0.40,
0.25,5,0.75,30,4,0.05,500,0.7890947313,0.34,
0.25,5,0.75,30,4,0.05,1000,3.195769406,0.34,
0.25,5,0.75,30,4,0.05,1500,6.970233496,0.34,
0.25,5,0.75,30,4,0.05,2000,12.57885921,0.34,
0.25,5,0.75,30,4,0.05,2500,19.90084435,0.35,
0.25,5,0.75,45,4,0.05,500,0.5675211873,0.28,
0.25,5,0.75,45,4,0.05,1000,2.263981076,0.29,
0.25,5,0.75,45,4,0.05,1500,5.12807843,0.29,
0.25,5,0.75,45,4,0.05,2000,9.073732725,0.29,
0.25,5,0.75,45,4,0.05,2500,14.00428674,0.29,
0.25,5,0.75,60,4,0.05,500,0.1597300115,0.10,
0.25,5,0.75,60,4,0.05,1000,0.639314981,0.11,
0.25,5,0.75,60,4,0.05,1500,1.425343032,0.12,
0.25,5,0.75,60,4,0.05,2000,2.510682406,0.12,
0.25,5,0.75,60,4,0.05,2500,3.864788335,0.12,
0.25,5,1.25,30,4,0.05,500,0.7520679832,0.24,
0.25,5,1.25,30,4,0.05,1000,3.005518041,0.25,
0.25,5,1.25,30,4,0.05,1500,6.789763304,0.25,
0.25,5,1.25,30,4,0.05,2000,12.36613742,0.26,
0.25,5,1.25,30,4,0.05,2500,18.87393811,0.25,
0.25,5,1.25,45,4,0.05,500,0.4612664785,0.19,
0.25,5,1.25,45,4,0.05,1000,1.865676865,0.19,
0.25,5,1.25,45,4,0.05,1500,4.235664624,0.20,
